     1	113.504
     2	113.518
     3	113.477
     4	113.389
     5	113.264
     6	113.104
     7	112.91
     8	112.678
     9	112.405
    10	112.091
    11	111.742
    12	111.373
    13	111.012
    14	110.691
    15	110.437
    16	110.271
    17	110.2
    18	110.221
    19	110.327
    20	110.513
    21	110.774
    22	111.115
    23	111.541
    24	112.052
    25	112.643
    26	113.302
    27	114.007
    28	114.731
    29	115.443
    30	116.12
    31	116.741
    32	117.291
    33	117.756
    34	118.119
    35	118.363
    36	118.472
    37	118.432
    38	118.234
    39	117.881
    40	117.391
    41	116.793
    42	116.126
    43	115.438
    44	114.778
    45	114.186
    46	113.688
    47	113.296
    48	113.009
    49	112.82
    50	112.718
    51	112.694
    52	112.743
    53	112.867
    54	113.07
    55	113.352
    56	113.706
    57	114.114
    58	114.544
    59	114.959
    60	115.325
    61	115.615
    62	115.821
    63	115.942
    64	115.991
    65	115.987
    66	115.948
    67	115.889
    68	115.821
    69	115.744
    70	115.656
    71	115.549
    72	115.416
    73	115.247
    74	115.032
    75	114.766
    76	114.445
    77	114.067
    78	113.637
    79	113.167
    80	112.666
    81	112.146
    82	111.615
    83	111.08
    84	110.544
    85	110.01
    86	109.482
    87	108.965
    88	108.47
    89	108.01
    90	107.603
    91	107.264
    92	107.004
    93	106.826
    94	106.724
    95	106.68
    96	106.671
    97	106.67
    98	106.659
    99	106.627
   100	106.572
   101	106.504
   102	106.436
   103	106.381
   104	106.348
   105	106.334
   106	106.327
   107	106.311
   108	106.264
   109	106.171
   110	106.021
   111	105.815
   112	105.559
   113	105.266
   114	104.951
   115	104.628
   116	104.303
   117	103.982
   118	103.666
   119	103.357
   120	103.061
   121	102.79
   122	102.56
   123	102.388
   124	102.292
   125	102.283
   126	102.361
   127	102.519
   128	102.743
   129	103.011
   130	103.301
   131	103.595
   132	103.876
   133	104.128
   134	104.338
   135	104.495
   136	104.589
   137	104.613
   138	104.568
   139	104.461
   140	104.308
   141	104.134
   142	103.97
   143	103.847
   144	103.793
   145	103.829
   146	103.967
   147	104.212
   148	104.561
   149	105.004
   150	105.523
   151	106.097
   152	106.705
   153	107.321
   154	107.918
   155	108.474
   156	108.97
   157	109.389
   158	109.718
   159	109.944
   160	110.058
   161	110.054
   162	109.93
   163	109.686
   164	109.33
   165	108.873
   166	108.336
   167	107.747
   168	107.142
   169	106.559
   170	106.034
   171	105.593
   172	105.246
   173	104.988
   174	104.802
   175	104.663
   176	104.55
   177	104.453
   178	104.372
   179	104.319
   180	104.311
   181	104.355
   182	104.449
   183	104.571
   184	104.689
   185	104.766
   186	104.775
   187	104.703
   188	104.559
   189	104.373
   190	104.186
   191	104.039
   192	103.965
   193	103.977
   194	104.072
   195	104.228
   196	104.418
   197	104.619
   198	104.817
   199	105.012
   200	105.218
   201	105.458
   202	105.755
   203	106.124
   204	106.564
   205	107.06
   206	107.582
   207	108.09
   208	108.542
   209	108.901
   210	109.137
   211	109.23
   212	109.17
   213	108.957
   214	108.604
   215	108.133
   216	107.581
   217	106.988
   218	106.401
   219	105.863
   220	105.409
   221	105.058
   222	104.818
   223	104.688
   224	104.671
   225	104.77
   226	105
   227	105.376
   228	105.911
   229	106.603
   230	107.426
   231	108.334
   232	109.262
   233	110.139
   234	110.898
   235	111.499
   236	111.926
   237	112.192
   238	112.329
   239	112.381
   240	112.387
   241	112.372
   242	112.34
   243	112.278
   244	112.163
   245	111.976
   246	111.709
   247	111.378
   248	111.011
   249	110.646
   250	110.314
   251	110.033
   252	109.797
   253	109.582
   254	109.353
   255	109.077
   256	108.736
   257	108.334
   258	107.899
   259	107.481
   260	107.134
   261	106.9
   262	106.799
   263	106.825
   264	106.947
   265	107.126
   266	107.33
   267	107.551
   268	107.804
   269	108.125
   270	108.556
   271	109.125
   272	109.833
   273	110.65
   274	111.523
   275	112.388
   276	113.19
   277	113.896
   278	114.5
   279	115.025
   280	115.513
   281	116.012
   282	116.564
   283	117.184
   284	117.863
   285	118.564
   286	119.239
   287	119.843
   288	120.346
   289	120.741
   290	121.044
   291	121.286
   292	121.501
   293	121.717
   294	121.942
   295	122.164
   296	122.356
   297	122.48
   298	122.498
   299	122.384
   300	122.129
   301	121.744
   302	121.257
   303	120.704
   304	120.129
   305	119.565
   306	119.033
   307	118.538
   308	118.074
   309	117.626
   310	117.174
   311	116.693
   312	116.167
   313	115.588
   314	114.967
   315	114.331
   316	113.725
   317	113.194
   318	112.772
   319	112.471
   320	112.27
   321	112.122
   322	111.967
   323	111.752
   324	111.448
   325	111.058
   326	110.614
   327	110.172
   328	109.786
   329	109.495
   330	109.307
   331	109.194
   332	109.103
   333	108.968
   334	108.732
   335	108.361
   336	107.86
   337	107.272
   338	106.67
   339	106.142
   340	105.755
   341	105.534
   342	105.453
   343	105.448
   344	105.434
   345	105.347
   346	105.163
   347	104.914
   348	104.682
   349	104.569
   350	104.669
   351	105.027
   352	105.628
   353	106.394
   354	107.216
   355	107.991
   356	108.651
   357	109.182
   358	109.62
   359	110.031
   360	110.492
   361	111.058
   362	111.747
   363	112.531
   364	113.345
   365	114.109
   366	114.749
   367	115.223
   368	115.521
   369	115.672
   370	115.733
   371	115.775
   372	115.861
   373	116.033
   374	116.3
   375	116.639
   376	117.009
   377	117.371
   378	117.7
   379	117.996
   380	118.281
   381	118.588
   382	118.948
   383	119.374
   384	119.855
   385	120.357
   386	120.831
   387	121.226
   388	121.499
   389	121.616
   390	121.559
   391	121.319
   392	120.894
   393	120.295
   394	119.539
   395	118.66
   396	117.697
   397	116.693
   398	115.683
   399	114.691
   400	113.728
   401	112.799
   402	111.909
   403	111.07
   404	110.311
   405	109.665
   406	109.171
   407	108.862
   408	108.757
   409	108.858
   410	109.145
   411	109.578
   412	110.111
   413	110.697
   414	111.296
   415	111.892
   416	112.491
   417	113.123
   418	113.828
   419	114.642
   420	115.574
   421	116.601
   422	117.666
   423	118.688
   424	119.587
   425	120.305
   426	120.82
   427	121.147
   428	121.331
   429	121.427
   430	121.481
   431	121.511
   432	121.496
   433	121.392
   434	121.144
   435	120.713
   436	120.093
   437	119.323
   438	118.485
   439	117.693
   440	117.068
   441	116.709
   442	116.667
   443	116.93
   444	117.434
   445	118.079
   446	118.766
   447	119.422
   448	120.015
   449	120.55
   450	121.057
   451	121.571
   452	122.115
   453	122.685
   454	123.261
   455	123.804
   456	124.28
   457	124.665
   458	124.949
   459	125.133
   460	125.222
   461	125.214
   462	125.097
   463	124.855
   464	124.471
   465	123.939
   466	123.261
   467	122.453
   468	121.533
   469	120.515
   470	119.414
   471	118.241
   472	117.007
   473	115.725
   474	114.419
   475	113.124
   476	111.889
   477	110.774
   478	109.841
   479	109.14
   480	108.702
   481	108.524
   482	108.578
   483	108.814
   484	109.178
   485	109.627
   486	110.139
   487	110.714
   488	111.374
   489	112.139
   490	113.017
   491	113.987
   492	115.002
   493	115.997
   494	116.91
   495	117.701
   496	118.363
   497	118.923
   498	119.431
   499	119.936
   500	120.468
   501	121.025
   502	121.569
   503	122.042
   504	122.383
   505	122.546
   506	122.511
   507	122.288
   508	121.913
   509	121.444
   510	120.948
   511	120.489
   512	120.109
   513	119.825
   514	119.624
   515	119.48
   516	119.364
   517	119.269
   518	119.213
   519	119.248
   520	119.438
   521	119.842
   522	120.488
   523	121.359
   524	122.392
   525	123.497
   526	124.575
   527	125.549
   528	126.369
   529	127.016
   530	127.498
   531	127.836
   532	128.059
   533	128.194
   534	128.259
   535	128.268
   536	128.231
   537	128.156
   538	128.048
   539	127.915
   540	127.761
   541	127.588
   542	127.401
   543	127.203
   544	127.001
   545	126.802
   546	126.612
   547	126.433
   548	126.256
   549	126.07
   550	125.857
   551	125.602
   552	125.296
   553	124.945
   554	124.57
   555	124.207
   556	123.907
   557	123.722
   558	123.701
   559	123.868
   560	124.222
   561	124.728
   562	125.333
   563	125.966
   564	126.568
   565	127.097
   566	127.544
   567	127.927
   568	128.279
   569	128.633
   570	129.002
   571	129.368
   572	129.685
   573	129.895
   574	129.948
   575	129.821
   576	129.532
   577	129.14
   578	128.732
   579	128.404
   580	128.23
   581	128.243
   582	128.43
   583	128.737
   584	129.097
   585	129.446
   586	129.748
   587	130.001
   588	130.233
   589	130.495
   590	130.841
   591	131.308
   592	131.907
   593	132.613
   594	133.378
   595	134.144
   596	134.868
   597	135.527
   598	136.129
   599	136.697
   600	137.263
   601	137.846
   602	138.44
   603	139.015
   604	139.529
   605	139.934
   606	140.196
   607	140.303
   608	140.261
   609	140.095
   610	139.841
   611	139.535
   612	139.206
   613	138.875
   614	138.549
   615	138.234
   616	137.933
   617	137.658
   618	137.425
   619	137.256
   620	137.168
   621	137.173
   622	137.27
   623	137.445
   624	137.673
   625	137.926
   626	138.179
   627	138.412
   628	138.614
   629	138.783
   630	138.917
   631	139.01
   632	139.055
   633	139.043
   634	138.965
   635	138.825
   636	138.643
   637	138.45
   638	138.286
   639	138.184
   640	138.156
   641	138.189
   642	138.243
   643	138.266
   644	138.211
   645	138.051
   646	137.787
   647	137.446
   648	137.07
   649	136.701
   650	136.37
   651	136.078
   652	135.804
   653	135.51
   654	135.16
   655	134.732
   656	134.233
   657	133.698
   658	133.183
   659	132.755
   660	132.467
   661	132.345
   662	132.378
   663	132.517
   664	132.693
   665	132.835
   666	132.888
   667	132.828
   668	132.662
   669	132.426
   670	132.17
   671	131.938
   672	131.757
   673	131.627
   674	131.525
   675	131.417
   676	131.278
   677	131.097
   678	130.889
   679	130.68
   680	130.499
   681	130.362
   682	130.26
   683	130.162
   684	130.027
   685	129.812
   686	129.488
   687	129.043
   688	128.483
   689	127.828
   690	127.101
   691	126.324
   692	125.517
   693	124.697
   694	123.882
   695	123.093
   696	122.355
   697	121.698
   698	121.153
   699	120.742
   700	120.481
   701	120.37
   702	120.394
   703	120.529
   704	120.747
   705	121.024
   706	121.348
   707	121.723
   708	122.161
   709	122.674
   710	123.269
   711	123.935
   712	124.644
   713	125.353
   714	126.014
   715	126.586
   716	127.045
   717	127.387
   718	127.62
   719	127.762
   720	127.827
   721	127.817
   722	127.717
   723	127.507
   724	127.164
   725	126.674
   726	126.042
   727	125.29
   728	124.457
   729	123.591
   730	122.737
   731	121.93
   732	121.186
   733	120.508
   734	119.894
   735	119.342
   736	118.867
   737	118.5
   738	118.285
   739	118.271
   740	118.488
   741	118.933
   742	119.573
   743	120.339
   744	121.156
   745	121.956
   746	122.699
   747	123.375
   748	124.003
   749	124.614
   750	125.231
   751	125.861
   752	126.483
   753	127.059
   754	127.543
   755	127.899
   756	128.11
   757	128.185
   758	128.155
   759	128.065
   760	127.956
   761	127.854
   762	127.762
   763	127.656
   764	127.5
   765	127.255
   766	126.899
   767	126.437
   768	125.907
   769	125.373
   770	124.91
   771	124.58
   772	124.42
   773	124.429
   774	124.581
   775	124.831
   776	125.141
   777	125.488
   778	125.871
   779	126.299
   780	126.784
   781	127.324
   782	127.9
   783	128.473
   784	128.994
   785	129.412
   786	129.693
   787	129.818
   788	129.795
   789	129.647
