312 -100.897 116.167
313 -99.7652 115.588
314 -98.5318 114.967
315 -97.2498 114.331
316 -95.9791 113.725
317 -94.7739 113.194
318 -93.6788 112.772
319 -92.7209 112.471
320 -91.9016 112.27
321 -91.1998 112.122
322 -90.5812 111.967
323 -90.0126 111.752
324 -89.4771 111.448
325 -88.9827 111.058
326 -88.5634 110.614
327 -88.2687 110.172
328 -88.1427 109.786
329 -88.2032 109.495
330 -88.4283 109.307
331 -88.7566 109.194
332 -89.102 109.103
333 -89.3772 108.968
334 -89.5166 108.732
335 -89.4923 108.361
336 -89.3182 107.86
337 -89.0442 107.272
338 -88.7422 106.67
339 -88.4845 106.142
340 -88.3197 105.755
341 -88.2575 105.534
342 -88.2654 105.453
343 -88.2796 105.448
344 -88.2261 105.434
345 -88.0439 105.347
346 -87.704 105.163
347 -87.2209 104.914
348 -86.6531 104.682
349 -86.0904 104.569
350 -85.6289 104.669
351 -85.339 105.027
352 -85.2402 105.628
353 -85.2955 106.394
354 -85.4288 107.216
355 -85.5564 107.991
356 -85.62 108.651
357 -85.6104 109.182
358 -85.5744 109.62
359 -85.6046 110.031
360 -85.8114 110.492
361 -86.2868 111.058
362 -87.0708 111.747
363 -88.1385 112.531
364 -89.4096 113.345
365 -90.7763 114.109
366 -92.135 114.749
367 -93.4141 115.223
368 -94.5758 115.521
369 -95.6148 115.672
370 -96.5581 115.733
371 -97.4463 115.775
372 -98.3204 115.861
373 -99.2036 116.033
374 -100.092 116.3
375 -100.956 116.639
376 -101.747 117.009
377 -102.408 117.371
378 -102.885 117.7
379 -103.142 117.996
380 -103.176 118.281
381 -103.015 118.588
382 -102.718 118.948
383 -102.356 119.374
384 -101.989 119.855
385 -101.658 120.357
386 -101.373 120.831
387 -101.122 121.226
388 -100.885 121.499
389 -100.647 121.616
390 -100.403 121.559
391 -100.169 121.319
392 -99.973 120.894
393 -99.8586 120.295
394 -99.8733 119.539
395 -100.062 118.66
396 -100.459 117.697
397 -101.079 116.693
398 -101.909 115.683
399 -102.912 114.691
400 -104.028 113.728
401 -105.186 112.799
402 -106.32 111.909
403 -107.38 111.07
404 -108.34 110.311
405 -109.2 109.665
406 -109.973 109.171
407 -110.67 108.862
408 -111.285 108.757
409 -111.796 108.858
410 -112.16 109.145
411 -112.335 109.578
412 -112.289 110.111
413 -112.011 110.697
414 -111.517 111.296
415 -110.849 111.892
416 -110.065 112.491
417 -109.233 113.123
418 -108.427 113.828
419 -107.711 114.642
420 -107.135 115.574
421 -106.718 116.601
422 -106.447 117.666
423 -106.282 118.688
424 -106.166 119.587
425 -106.047 120.305
426 -105.896 120.82
427 -105.714 121.147
428 -105.535 121.331
429 -105.405 121.427
430 -105.367 121.481
431 -105.438 121.511
432 -105.599 121.496
433 -105.801 121.392
434 -105.983 121.144
435 -106.101 120.713
436 -106.138 120.093
437 -106.121 119.323
438 -106.112 118.485
439 -106.192 117.693
440 -106.443 117.068
441 -106.915 116.709
442 -107.613 116.667
443 -108.494 116.93
444 -109.476 117.434
445 -110.458 118.079
446 -111.345 118.766
447 -112.062 119.422
448 -112.568 120.015
449 -112.849 120.55
450 -112.921 121.057
451 -112.816 121.571
452 -112.574 122.115
453 -112.231 122.685
454 -111.815 123.261
455 -111.346 123.804
456 -110.841 124.28
457 -110.322 124.665
458 -109.827 124.949
459 -109.405 125.133
460 -109.113 125.222
461 -109 125.214
462 -109.093 125.097
463 -109.392 124.855
464 -109.868 124.471
465 -110.476 123.939
466 -111.164 123.261
467 -111.884 122.453
468 -112.595 121.533
469 -113.262 120.515
470 -113.859 119.414
471 -114.362 118.241
472 -114.754 117.007
473 -115.033 115.725
474 -115.215 114.419
475 -115.336 113.124
476 -115.443 111.889
477 -115.586 110.774
478 -115.8 109.841
479 -116.095 109.14
480 -116.459 108.702
481 -116.86 108.524
482 -117.264 108.578
483 -117.641 108.814
484 -117.971 109.178
485 -118.242 109.627
486 -118.445 110.139
487 -118.571 110.714
488 -118.606 111.374
489 -118.537 112.139
490 -118.348 113.017
491 -118.029 113.987
492 -117.571 115.002
493 -116.973 115.997
494 -116.239 116.91
495 -115.384 117.701
496 -114.445 118.363
497 -113.48 118.923
498 -112.574 119.431
