-79.7142 -37.9536
-72.2007 -43.6965
-71.2231 -46.8746
-69.2165 -43.0162
-67.3595 -50.7862
-65.3109 -55.895
-63.2521 -51.7077
-68.773 -50.5204
-69.5229 -55.4536
-73.24 -48.1343
-75.4451 -46.1371
-70.723 -49.6433
-61.1805 -49.5088
-59.3689 -47.2121
-51.4937 -51.5106
-57.0012 -40.9979
-56.8235 -44.3369
-53.3489 -38.6314
-49.3355 -45.4551
-48.2582 -49.2767
-55.0561 -40.3608
-61.8198 -43.1866
-59.3792 -50.6413
-60.0438 -45.184
-53.7903 -53.3211
-47.1816 -58.9867
-53.9615 -46.7016
-67.0038 -49.5017
-65.8002 -48.2086
-62.1725 -42.7394
-67.8707 -38.9232
-69.2517 -43.4363
-75.372 -32.4225
-77.1357 -25.0905
-82.4422 -25.8502
-91.7968 -18.1115
-99.5678 -11.0608
-99.5919 -11.8555
-97.3315 -3.30689
-91.5212 -3.78393
-89.1306 -3.19904
-86.0682 -1.44681
-75.9115 -2.00404
-69.7555 5.11536
-73.1247 2.13356
-86.8073 7.33655
-96.4706 20.1885
-93.4645 8.97365
-99.7885 8.65842
-104.231 14.4057
-98.2468 7.84719
-98.2324 12.6176
-95.5731 12.9976
-91.1189 11.984
-91.38 9.85877
-95.5617 12.8981
-95.8803 13.6733
-93.4934 3.25203
-97.1272 5.39422
-102.45 9.34715
-101.482 5.0695
-98.8578 11.0537
-97.3852 6.92259
-100.236 5.66749
-98.448 5.54587
-93.5219 -1.50753
-95.7509 1.10182
-97.9776 0.134703
-98.8924 1.40654
-98.1228 4.6839
-94.2434 -0.929178
-94.6487 -1.93242
-97.8831 -4.5648
-102.068 -12.7894
-103.408 -13.529
-96.278 -16.3425
-92.3059 -15.421
-94.2822 -16.4679
-98.3928 -9.93745
-97.0024 -10.4704
-90.2854 -25.2757
-91.3157 -18.0196
-90.4294 -17.4068
-85.8895 -29.7989
-89.6117 -16.1013
-88.445 -13.2407
-81.3015 -18.2614
-85.899 -9.51997
-85.9086 -22.8078
-80.773 -21.8722
-80.4861 -23.0432
-90.0492 -21.116
-94.3223 -13.5496
-89.5943 -16.2699
-83.021 -19.3245
-81.8503 -14.3894
-74.6572 -20.8337
-74.841 -23.8561
-77.0286 -25.5904
-79.2643 -20.1609
-77.2462 -24.2632
-77.6794 -24.1138
-82.2342 -16.3272
-74.3492 -29.6039
-65.0792 -35.1308
-61.8296 -29.9428
-60.2666 -41.1562
-62.714 -38.8537
-65.736 -32.4041
-64.6333 -38.4375
-67.0728 -30.4363
-73.302 -30.1861
-73.6794 -37.1617
-71.6914 -38.9534
-73.0706 -40.9774
-77.3696 -40.1499
-73.2251 -47.2868
-79.0632 -41.3251
-81.1109 -37.0318
-72.2074 -43.7293
-66.5298 -45.6403
-64.9834 -49.7479
-64.0133 -56.4525
-63.839 -46.7834
-66.0359 -49.3062
-64.1735 -44.9309
-61.8777 -44.2374
-60.3702 -42.1066
-62.9577 -29.8786
-60.8154 -42.1657
-65.4731 -35.1932
-69.8647 -30.4588
-67.987 -35.92
-70.6014 -29.3333
-70.3574 -22.5147
-73.3851 -18.6762
-76.9558 -19.0246
-73.7076 -17.4471
-71.4931 -17.2198
-71.3908 -25.864
-75.6947 -22.5547
-81.1203 -10.8722
-79.2513 -16.8524
-82.9503 -7.90914
-85.3298 -2.05608
-81.1486 -6.07247
-71.9759 -11.2421
-72.3668 -10.3149
-72.2704 -11.1069
-75.0017 -10.3715
-75.2435 -16.2817
-82.8971 -8.82439
-80.3765 -11.5835
-73.8387 -21.0641
-71.0326 -20.1007
-68.2816 -27.9314
-63.7668 -35.6808
-64.6783 -33.163
-72.3098 -29.537
-71.3829 -31.9562
-65.4062 -35.2123
-55.9497 -33.087
-47.431 -43.163
-48.7856 -48.0794
-54.1591 -36.5628
-44.8228 -46.9826
-50.4813 -40.2735
-63.5894 -38.1221
-62.6398 -39.2478
-61.6181 -37.8137
-64.1802 -37.5197
-63.1428 -41.4465
-55.8553 -42.8797
-59.6037 -40.9883
-66.8425 -39.2357
-63.7197 -42.0597
-63.3611 -44.3851
-66.7752 -37.9612
-57.7985 -48.9969
-59.5287 -47.3504
-66.2925 -42.8774
-67.886 -45.8765
-65.1494 -43.7735
-66.3189 -39.5679
-63.5646 -42.3006
-63.5878 -40.7226
-54.1764 -43.5325
-58.6876 -33.2751
-48.7191 -49.3635
-43.7036 -47.913
-52.152 -32.5456
-55.0127 -43.531
-63.2773 -37.6748
-67.4332 -27.7325
-65.5558 -34.7512
-63.6116 -31.4191
-61.362 -31.3326
-61.212 -29.3005
-60.5972 -31.5193
-58.3085 -34.738
-68.3336 -20.661
-69.9383 -31.235
-71.6116 -36.0216
-71.7475 -30.5815
-64.2444 -41.7556
-66.2838 -48.0112
-70.0589 -39.8733
-66.7536 -42.7005
-70.1911 -41.3155
-70.3709 -39.5989
-63.937 -40.3591
-66.47 -40.9491
-73.8933 -39.4022
-74.2945 -31.7279
