1 -144.328 51.2877
2 -144.281 51.94
3 -144.323 52.5235
4 -144.443 53.0047
5 -144.627 53.3623
6 -144.864 53.5906
7 -145.143 53.7
8 -145.459 53.7107
9 -145.807 53.6469
10 -146.187 53.5305
11 -146.595 53.3766
12 -147.024 53.19
13 -147.459 52.9682
14 -147.882 52.703
15 -148.273 52.3866
16 -148.618 52.0165
17 -148.914 51.6014
18 -149.169 51.1636
19 -149.401 50.7386
20 -149.628 50.3702
21 -149.866 50.1013
22 -150.12 49.9615
23 -150.386 49.9578
24 -150.652 50.0709
25 -150.9 50.2617
26 -151.113 50.4822
27 -151.275 50.6883
28 -151.376 50.8515
29 -151.412 50.9645
30 -151.381 51.038
31 -151.282 51.0934
32 -151.117 51.1528
33 -150.892 51.2297
34 -150.61 51.3235
35 -150.282 51.4205
36 -149.919 51.5005
37 -149.536 51.5455
38 -149.149 51.5486
39 -148.78 51.5183
40 -148.45 51.4775
41 -148.184 51.4574
42 -148.006 51.49
43 -147.934 51.6004
44 -147.979 51.803
45 -148.139 52.0992
46 -148.399 52.4792
47 -148.734 52.9252
48 -149.115 53.4153
49 -149.51 53.9288
50 -149.895 54.4519
51 -150.251 54.9797
52 -150.569 55.5189
53 -150.843 56.0827
54 -151.076 56.6858
55 -151.268 57.3389
56 -151.425 58.042
57 -151.553 58.7843
58 -151.66 59.5435
59 -151.755 60.2912
60 -151.845 61.0001
61 -151.936 61.6482
62 -152.031 62.2222
63 -152.132 62.7139
64 -152.237 63.1178
65 -152.342 63.4313
66 -152.44 63.6527
67 -152.516 63.7815
68 -152.552 63.82
69 -152.523 63.7739
70 -152.401 63.6498
71 -152.164 63.4542
72 -151.793 63.1925
73 -151.287 62.8696
74 -150.66 62.4926
75 -149.942 62.0733
76 -149.172 61.632
77 -148.394 61.1979
78 -147.65 60.8089
79 -146.978 60.5064
80 -146.408 60.3247
81 -145.962 60.2847
82 -145.652 60.3885
83 -145.483 60.6198
84 -145.452 60.9495
85 -145.544 61.3425
86 -145.742 61.7638
87 -146.027 62.1814
88 -146.384 62.5688
89 -146.802 62.9043
90 -147.276 63.1696
91 -147.804 63.3491
92 -148.379 63.4295
93 -148.99 63.3982
94 -149.618 63.2419
95 -150.241 62.9456
96 -150.84 62.4942
97 -151.403 61.8767
98 -151.934 61.0937
99 -152.445 60.1625
100 -152.953 59.1212
